filename,width,height,class,xmin,ymin,xmax,ymax
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,279,659,322,672
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,361,670,398,690
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,344,609,376,625
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,339,637,372,651
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,339,618,374,638
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,346,601,379,614
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,360,563,394,581
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,360,550,395,565
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,386,491,422,505
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,364,485,399,497
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,346,136,388,149
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,218,324,263,347
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,214,303,256,323
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,249,305,297,324
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,273,233,326,252
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,340,97,385,124
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,336,66,373,85
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,332,56,376,69
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,333,29,373,55
2018-04-15 17_59_46-Lake Victoria.jpg,720,720,canoe,332,16,373,38
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,285,186,304,216
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,277,211,295,246
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,120,154,130,188
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,98,152,107,186
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,109,151,120,188
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,41,151,54,179
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,65,149,79,182
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,74,153,85,182
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,84,152,95,186
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,56,142,68,179
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,1,142,11,180
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,131,160,142,196
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,140,158,150,201
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,167,162,179,193
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,177,163,188,188
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,201,163,212,195
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,212,165,221,196
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,223,166,232,202
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,231,167,240,202
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,242,170,251,210
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,252,165,262,206
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,261,168,273,209
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,274,176,283,211
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,356,189,363,220
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,345,192,353,221
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,333,189,343,220
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,486,220,496,255
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,476,221,486,251
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,445,207,455,240
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,456,209,466,240
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,439,203,453,233
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,698,474,711,513
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,692,463,704,500
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,673,450,685,494
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,664,464,678,500
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,647,460,665,493
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,642,475,670,506
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,626,483,661,511
2018-04-15 18_05_42-Lake Victoria.jpg,720,720,canoe,632,499,661,524
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,480,525,494,548
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,493,530,510,556
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,212,360,240,370
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,226,334,255,348
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,205,347,227,367
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,394,497,406,524
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,376,496,391,524
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,333,491,352,524
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,315,478,332,508
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,317,467,338,488
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,384,482,416,495
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,326,476,343,514
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,307,450,343,472
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,306,433,332,466
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,304,430,326,457
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,297,419,313,462
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,286,418,305,454
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,278,415,300,450
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,278,404,294,445
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,270,400,286,445
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,263,392,285,433
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,256,384,276,429
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,218,426,247,454
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,214,413,241,445
2018-04-15 18_01_23-Lake Victoria.jpg,720,720,canoe,243,301,274,328
LV_pilot_5331888.jpg,750,750,canoe,411,487,486,552
LV_pilot_5148471.jpg,750,750,canoe,549,634,575,681
LV_pilot_5148471.jpg,750,750,canoe,585,672,603,727
LV_pilot_5148471.jpg,750,750,canoe,564,676,584,741
LV_pilot_5148471.jpg,750,750,canoe,611,663,634,727
LV_pilot_5148471.jpg,750,750,canoe,630,664,651,707
LV_pilot_5148471.jpg,750,750,canoe,622,636,672,689
LV_pilot_5148471.jpg,750,750,canoe,694,614,731,691
LV_pilot_5148471.jpg,750,750,canoe,681,621,719,706
LV_pilot_5148471.jpg,750,750,canoe,625,303,719,335
LV_pilot_5148471.jpg,750,750,canoe,710,407,750,440
LV_pilot_5148471.jpg,750,750,canoe,687,513,750,556
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,320,445,355,451
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,324,403,358,416
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,325,419,362,429
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,325,409,360,418
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,322,401,362,409
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,325,390,355,400
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,325,376,352,387
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,325,367,358,380
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,360,381,394,400
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,400,428,436,445
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,399,405,437,427
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,320,448,356,468
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,361,288,401,297
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,408,171,437,181
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,407,181,432,188
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,400,187,428,197
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,393,195,430,202
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,437,175,482,191
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,441,191,483,209
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,426,226,461,243
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,425,236,461,253
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,420,245,458,260
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,419,261,457,276
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,438,287,482,305
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,408,275,461,292
2018-04-15 17_59_43-Lake Victoria.jpg,720,720,canoe,434,296,483,315
LV_pilot_5280528.jpg,750,750,canoe,261,50,323,117
LV_pilot_5111060.jpg,750,750,canoe,532,341,568,402
LV_pilot_5283541.jpg,750,750,canoe,222,655,305,694
2018-04-15 17_54_36-Lake Victoria.jpg,720,720,canoe,216,297,242,338
2018-04-15 17_54_36-Lake Victoria.jpg,720,720,canoe,213,356,238,389
2018-04-15 17_54_36-Lake Victoria.jpg,720,720,canoe,316,392,339,436
LV_pilot_5140405.jpg,750,750,canoe,317,329,349,388
LV_pilot_5140405.jpg,750,750,canoe,510,272,568,321
LV_pilot_5140405.jpg,750,750,canoe,491,257,531,330
LV_pilot_5140405.jpg,750,750,canoe,415,271,452,334
LV_pilot_5140405.jpg,750,750,canoe,728,281,748,328
LV_pilot_5140405.jpg,750,750,canoe,675,333,708,386
LV_pilot_5140405.jpg,750,750,canoe,246,349,271,414
LV_pilot_5140405.jpg,750,750,canoe,257,182,292,235
LV_pilot_5456907.jpg,750,750,canoe,489,485,554,552
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,248,279,267,318
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,296,292,303,326
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,286,286,295,321
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,304,297,312,326
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,315,293,326,326
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,335,286,347,319
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,345,283,354,314
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,370,270,386,301
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,281,289,286,321
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,270,290,279,326
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,191,274,201,306
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,212,268,225,301
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,6,339,16,374
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,65,321,78,350
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,58,327,74,360
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,1,331,11,379
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,11,335,21,372
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,20,331,29,370
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,30,329,40,364
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,246,268,256,297
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,240,270,247,301
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,156,260,175,293
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,155,282,173,305
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,139,270,162,311
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,134,274,147,311
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,112,274,133,307
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,113,305,126,330
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,105,303,115,333
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,88,306,104,335
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,78,320,93,351
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,65,302,77,335
2018-04-15 17_56_38-Lake Victoria.jpg,720,720,canoe,44,322,58,361
2018-04-15 17_57_17-Lake Victoria.jpg,720,720,canoe,268,412,293,446
2018-04-15 17_57_17-Lake Victoria.jpg,720,720,canoe,304,391,318,424
2018-04-15 17_57_17-Lake Victoria.jpg,720,720,canoe,380,332,405,370
2018-04-15 17_53_24-Lake Victoria.jpg,720,720,canoe,647,644,688,664
2018-04-15 17_53_24-Lake Victoria.jpg,720,720,canoe,636,654,690,676
2018-04-15 17_53_24-Lake Victoria.jpg,720,720,canoe,643,627,695,651
2018-04-15 17_53_24-Lake Victoria.jpg,720,720,canoe,683,510,720,529
2018-04-15 17_53_24-Lake Victoria.jpg,720,720,canoe,319,445,352,485
2018-04-15 17_55_05-Lake Victoria.jpg,720,720,canoe,362,365,378,400
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,390,280,422,293
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,420,301,453,319
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,391,267,423,283
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,400,205,438,225
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,394,174,438,192
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,426,96,464,114
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,351,105,398,126
2018-04-15 17_54_33-Lake Victoria.jpg,720,720,canoe,317,314,367,334
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,488,633,508,670
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,512,644,535,673
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,635,701,650,720
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,621,692,633,720
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,581,645,607,683
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,549,610,566,652
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,506,621,524,651
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,310,472,344,498
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,455,554,476,597
2018-04-15 17_54_55-Lake Victoria.jpg,720,720,canoe,475,554,490,599
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,127,482,150,521
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,111,496,140,534
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,89,511,122,553
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,69,522,94,556
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,273,352,302,393
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,296,346,328,396
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,322,347,353,400
2018-04-15 17_55_34-Lake Victoria.jpg,720,720,canoe,400,332,424,370
LV_pilot_5140406.jpg,750,750,canoe,199,272,228,305
LV_pilot_5140406.jpg,750,750,canoe,189,247,231,296
LV_pilot_5140406.jpg,750,750,canoe,146,213,191,273
LV_pilot_5140406.jpg,750,750,canoe,117,229,160,295
LV_pilot_5140406.jpg,750,750,canoe,127,198,165,254
LV_pilot_5140406.jpg,750,750,canoe,113,226,133,277
LV_pilot_5140406.jpg,750,750,canoe,102,208,132,265
LV_pilot_5140406.jpg,750,750,canoe,87,228,111,271
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,572,315,583,353
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,622,324,632,357
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,630,325,642,357
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,643,327,653,355
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,654,327,665,352
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,708,333,717,365
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,696,332,706,364
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,688,327,697,362
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,675,330,687,360
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,611,324,625,363
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,604,324,615,362
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,584,319,594,356
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,562,315,572,354
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,550,320,561,348
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,541,312,553,343
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,533,312,543,345
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,519,315,530,342
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,478,314,487,341
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,468,310,478,345
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,454,312,467,346
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,441,312,455,341
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,430,314,442,345
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,415,316,427,345
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,406,314,416,348
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,390,308,399,343
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,379,320,390,348
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,366,314,381,345
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,359,322,375,352
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,352,314,365,350
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,343,323,358,357
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,332,319,344,357
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,314,312,325,349
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,324,326,336,356
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,281,310,291,344
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,297,310,310,352
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,307,322,316,355
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,288,320,297,357
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,266,323,282,355
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,226,308,241,347
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,237,319,249,358
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,219,319,231,355
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,205,314,218,352
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,198,319,214,356
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,191,316,204,355
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,186,318,197,357
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,176,316,188,358
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,166,318,178,361
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,158,324,169,363
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,145,331,158,367
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,138,314,150,353
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,126,327,145,363
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,118,332,136,370
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,106,327,123,369
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,99,332,111,372
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,84,332,98,371
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,65,333,77,370
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,52,336,64,371
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,40,336,50,373
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,30,332,39,369
2018-04-15 18_05_39-Lake Victoria.jpg,720,720,canoe,22,343,31,376
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,537,1,586,25
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,533,6,563,28
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,561,14,598,38
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,523,13,568,46
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,526,27,563,52
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,560,91,593,124
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,557,82,592,113
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,567,82,594,109
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,570,76,604,109
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,570,70,604,100
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,601,61,636,84
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,560,47,593,75
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,549,59,593,83
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,516,138,560,164
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,516,151,556,169
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,494,200,520,234
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,449,242,484,282
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,429,250,461,278
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,415,249,452,281
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,408,252,445,285
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,408,268,444,294
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,391,273,428,302
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,378,277,414,305
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,366,278,407,309
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,360,271,392,307
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,355,279,392,313
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,362,295,397,319
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,338,278,376,310
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,347,294,389,324
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,350,304,389,333
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,342,304,380,334
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,369,332,405,355
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,331,315,364,341
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,313,319,350,349
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,301,322,340,351
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,301,335,342,364
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,268,334,311,363
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,287,354,324,382
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,284,373,316,400
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,315,376,342,410
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,301,402,336,439
2018-04-15 17_53_47-Lake Victoria.jpg,720,720,canoe,258,374,300,408
LV_pilot_5501323.jpg,750,750,canoe,309,448,341,534
LV_pilot_5501323.jpg,750,750,canoe,192,400,261,459
LV_pilot_5501323.jpg,750,750,canoe,331,448,362,534
2018-04-15 17_49_06-Lake Victoria.jpg,720,720,canoe,331,349,352,383
2018-04-15 17_49_06-Lake Victoria.jpg,720,720,canoe,340,360,366,400
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,200,650,228,664
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,207,643,237,660
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,211,637,255,655
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,275,626,314,644
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,265,630,303,651
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,279,641,319,662
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,271,645,315,667
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,272,656,317,676
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,265,661,298,682
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,245,666,275,682
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,271,689,302,705
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,245,683,287,712
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,332,495,380,513
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,344,489,382,501
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,342,475,384,492
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,518,113,560,131
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,521,127,561,143
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,513,102,553,119
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,521,137,560,155
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,386,483,420,508
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,395,457,428,488
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,381,369,424,389
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,425,385,459,410
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,446,391,485,410
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,12,289,41,328
2018-04-15 17_53_21-Lake Victoria.jpg,720,720,canoe,372,350,427,372
